date,krx_semi,btc_krw
2019-11-08,21362.0,10212000.0
2019-11-09,21362.0,10248000.0
2019-11-10,21362.0,10496000.0
2019-11-11,21140.0,10168000.0
2019-11-12,21478.0,10257000.0
2019-11-13,21382.0,10211000.0
2019-11-14,21570.0,10075000.0
2019-11-15,22089.0,9914000.0
2019-11-16,22089.0,9926000.0
2019-11-17,22089.0,9924000.0
2019-11-18,22153.0,9580000.0
2019-11-19,22148.0,9503000.0
2019-11-20,21556.0,9486000.0
2019-11-21,21131.0,9024000.0
2019-11-22,21343.0,8651000.0
2019-11-23,21343.0,8670000.0
2019-11-24,21343.0,8218000.0
2019-11-25,21671.0,8338000.0
2019-11-26,21732.0,8410000.0
2019-11-27,21588.0,8702000.0
2019-11-28,21651.0,8674000.0
2019-11-29,21377.0,9037000.0
2019-11-30,21377.0,8838000.0
2019-12-01,21377.0,8630000.0
2019-12-02,21320.0,8585000.0
2019-12-03,21072.0,8607000.0
2019-12-04,20847.0,8515000.0
2019-12-05,21357.0,8685000.0
2019-12-06,22306.0,8813000.0
2019-12-07,22306.0,8784000.0
2019-12-08,22306.0,8807000.0
2019-12-09,22228.0,8679000.0
2019-12-10,21917.0,8537000.0
2019-12-11,22012.0,8490000.0
2019-12-12,22595.0,8437000.0
2019-12-13,23250.0,8490000.0
2019-12-14,23250.0,8277000.0
2019-12-15,23250.0,8319000.0
2019-12-16,23477.0,8050000.0
2019-12-17,24260.0,7742000.0
2019-12-18,24212.0,8466000.0
2019-12-19,24021.0,8328000.0
2019-12-20,24252.0,8338000.0
2019-12-21,24252.0,8295000.0
2019-12-22,24252.0,8689000.0
2019-12-23,24011.0,8520000.0
2019-12-24,23933.0,8470000.0
2019-12-25,23933.0,8370000.0
2019-12-26,24695.0,8371000.0
2019-12-27,25414.0,8385000.0
2019-12-28,25414.0,8432000.0
2019-12-29,25414.0,8486000.0
2019-12-30,25532.0,8341000.0
2019-12-31,25532.0,8312000.0
2020-01-01,25532.0,8300000.0
2020-01-02,25675.0,8037000.0
2020-01-03,25454.0,8474000.0
2020-01-04,25454.0,8482000.0
2020-01-05,25454.0,8454000.0
2020-01-06,25344.0,8866000.0
2020-01-07,25300.0,9398000.0
2020-01-08,25213.0,9085000.0
2020-01-09,26142.0,8941000.0
2020-01-10,26123.0,9233000.0
2020-01-11,26123.0,9060000.0
2020-01-12,26123.0,9213000.0
2020-01-13,26012.0,9172000.0
2020-01-14,26090.0,9716000.0
2020-01-15,25656.0,9735000.0
2020-01-16,26137.0,9785000.0
2020-01-17,26388.0,9992000.0
2020-01-18,26388.0,10085000.0
2020-01-19,26388.0,9887000.0
2020-01-20,26504.0,9851000.0
2020-01-21,26230.0,9958000.0
2020-01-22,26700.0,9922000.0
2020-01-23,26509.0,9750000.0
2020-01-24,26509.0,9813000.0
2020-01-25,26509.0,9745000.0
2020-01-26,26509.0,9966000.0
2020-01-27,26509.0,10132000.0
2020-01-28,25754.0,10570000.0
2020-01-29,25806.0,10670000.0
2020-01-30,25171.0,10779000.0
2020-01-31,24558.0,10781000.0
2020-02-01,24558.0,10820000.0
2020-02-02,24558.0,10765000.0
2020-02-03,25007.0,10750000.0
2020-02-04,25424.0,10635000.0
2020-02-05,25424.0,11054000.0
2020-02-06,25724.0,11264000.0
2020-02-07,25483.0,11490000.0
2020-02-08,25483.0,11568000.0
2020-02-09,25483.0,11821000.0
2020-02-10,25549.0,11520000.0
2020-02-11,25763.0,11819000.0
2020-02-12,26316.0,11793000.0
2020-02-13,26658.0,11793000.0
2020-02-14,27139.0,11845000.0
2020-02-15,27139.0,11503000.0
2020-02-16,27139.0,11659000.0
2020-02-17,27254.0,11438000.0
2020-02-18,26374.0,11838000.0
2020-02-19,26590.0,11415000.0
2020-02-20,26605.0,11520000.0
2020-02-21,26225.0,11498000.0
2020-02-22,26225.0,11496000.0
2020-02-23,26225.0,11753000.0
2020-02-24,25243.0,11633000.0
2020-02-25,25787.0,11330000.0
2020-02-26,25276.0,10741000.0
2020-02-27,24232.0,10699000.0
2020-02-28,23110.0,10575000.0
2020-02-29,23110.0,10374000.0
2020-03-01,23110.0,10374000.0
2020-03-02,24242.0,10675000.0
2020-03-03,24057.0,10502000.0
2020-03-04,24690.0,10503000.0
2020-03-05,25030.0,10791000.0
2020-03-06,24486.0,10840000.0
2020-03-07,24486.0,10678000.0
2020-03-08,24486.0,9876000.0
2020-03-09,23240.0,9726000.0
2020-03-10,23846.0,9574000.0
2020-03-11,22870.0,9510000.0
2020-03-12,21877.0,6363000.0
2020-03-13,21017.0,7267000.0
2020-03-14,21017.0,6823000.0
2020-03-15,21017.0,6909000.0
2020-03-16,19832.0,6385000.0
2020-03-17,20144.0,6774000.0
2020-03-18,18691.0,6745000.0
2020-03-19,16986.0,7679000.0
2020-03-20,18521.0,7781000.0
2020-03-21,18521.0,7740000.0
2020-03-22,18521.0,7366000.0
2020-03-23,17209.0,8047000.0
2020-03-24,19273.0,8367000.0
2020-03-25,20295.0,8271000.0
2020-03-26,19792.0,8272000.0
2020-03-27,19880.0,7880000.0
2020-03-28,19880.0,7656000.0
2020-03-29,19880.0,7218000.0
2020-03-30,20024.0,7798000.0
2020-03-31,20068.0,7799000.0
2020-04-01,19446.0,8074000.0
2020-04-02,20154.0,8174000.0
2020-04-03,20140.0,8156000.0
2020-04-04,20140.0,8249000.0
2020-04-05,20140.0,8198000.0
2020-04-06,21280.0,8786000.0
2020-04-07,21902.0,8660000.0
2020-04-08,21867.0,8821000.0
2020-04-09,21892.0,8804000.0
2020-04-10,21516.0,8414000.0
2020-04-11,21516.0,8463000.0
2020-04-12,21516.0,8470000.0
2020-04-13,20636.0,8379000.0
2020-04-14,21081.0,8378000.0
2020-04-15,21081.0,8108000.0
2020-04-16,21458.0,8562000.0
2020-04-17,21978.0,8519000.0
2020-04-18,21978.0,8712000.0
2020-04-19,21978.0,8660000.0
2020-04-20,21671.0,8387000.0
2020-04-21,21441.0,8407000.0
2020-04-22,21834.0,8636000.0
2020-04-23,21907.0,9057000.0
2020-04-24,21426.0,9100000.0
2020-04-25,21426.0,9164000.0
2020-04-26,21426.0,9376000.0
2020-04-27,21838.0,9490000.0
2020-04-28,21950.0,9410000.0
2020-04-29,22090.0,10530000.0
2020-04-30,22090.0,10477000.0
2020-05-01,22090.0,10773000.0
2020-05-02,22090.0,10882000.0
2020-05-03,22090.0,10887000.0
2020-05-04,21640.0,10850000.0
2020-05-05,21640.0,10972000.0
2020-05-06,22293.0,11269000.0
2020-05-07,22888.0,11998000.0
2020-05-08,23511.0,11881000.0
2020-05-09,23511.0,11550000.0
2020-05-10,23511.0,10671000.0
2020-05-11,23381.0,10448000.0
2020-05-12,23280.0,10677000.0
2020-05-13,23149.0,11268000.0
2020-05-14,22753.0,11776000.0
2020-05-15,23299.0,11314000.0
2020-05-16,23299.0,11325000.0
2020-05-17,23299.0,11619000.0
2020-05-18,23222.0,11705000.0
2020-05-19,23637.0,11727000.0
2020-05-20,24459.0,11532000.0
2020-05-21,24634.0,11089000.0
2020-05-22,24257.0,11117000.0
2020-05-23,24257.0,11140000.0
2020-05-24,24257.0,10664000.0
2020-05-25,24777.0,10825000.0
2020-05-26,25039.0,10729000.0
2020-05-27,24498.0,11163000.0
2020-05-28,24020.0,11579000.0
2020-05-29,23904.0,11398000.0
2020-05-30,23904.0,11581000.0
2020-05-31,23904.0,11432000.0
2020-06-01,24840.0,12112000.0
2020-06-02,24903.0,11520000.0
2020-06-03,25388.0,11648000.0
2020-06-04,25228.0,11784000.0
2020-06-05,25509.0,11597000.0
2020-06-06,25509.0,11641000.0
2020-06-07,25509.0,11687000.0
2020-06-08,25397.0,11690000.0
2020-06-09,25208.0,11688000.0
2020-06-10,25325.0,11737000.0
2020-06-11,24870.0,11090000.0
2020-06-12,24178.0,11380000.0
2020-06-13,24178.0,11388000.0
2020-06-14,24178.0,11246000.0
2020-06-15,22516.0,11346000.0
2020-06-16,23704.0,11453000.0
2020-06-17,23947.0,11437000.0
2020-06-18,23894.0,11341000.0
2020-06-19,24001.0,11286000.0
2020-06-20,24001.0,11325000.0
2020-06-21,24001.0,11238000.0
2020-06-22,24134.0,11593000.0
2020-06-23,24082.0,11509000.0
2020-06-24,24726.0,11233000.0
2020-06-25,24035.0,11147000.0
2020-06-26,24429.0,11045000.0
2020-06-27,24429.0,10913000.0
2020-06-28,24429.0,10970000.0
2020-06-29,23884.0,10972000.0
2020-06-30,24402.0,10903000.0
2020-07-01,24348.0,11051000.0
2020-07-02,24425.0,10888000.0
2020-07-03,24787.0,10837000.0
2020-07-04,24787.0,10884000.0
2020-07-05,24787.0,10831000.0
2020-07-06,25267.0,11065000.0
2020-07-07,25078.0,10988000.0
2020-07-08,24991.0,11138000.0
2020-07-09,25179.0,10961000.0
2020-07-10,25253.0,11043000.0
2020-07-11,25253.0,10957000.0
2020-07-12,25253.0,11036000.0
2020-07-13,25330.0,11000000.0
2020-07-14,25263.0,11010000.0
2020-07-15,25575.0,10975000.0
2020-07-16,25011.0,10934000.0
2020-07-17,25402.0,10937000.0
2020-07-18,25402.0,10905000.0
2020-07-19,25402.0,10943000.0
2020-07-20,25258.0,10950000.0
2020-07-21,25687.0,11123000.0
2020-07-22,25706.0,11269000.0
2020-07-23,25852.0,11331000.0
2020-07-24,25672.0,11346000.0
2020-07-25,25672.0,11477000.0
2020-07-26,25672.0,11715000.0
2020-07-27,26287.0,12916000.0
2020-07-28,26944.0,12772000.0
2020-07-29,27060.0,13124000.0
2020-07-30,27660.0,13098000.0
2020-07-31,27069.0,13416000.0
2020-08-01,27069.0,13922000.0
2020-08-02,27069.0,13030000.0
2020-08-03,27248.0,13272000.0
2020-08-04,27182.0,13319000.0
2020-08-05,27452.0,13843000.0
2020-08-06,27379.0,13884000.0
2020-08-07,27262.0,13777000.0
2020-08-08,27262.0,13887000.0
2020-08-09,27262.0,13820000.0
2020-08-10,27167.0,13990000.0
2020-08-11,26954.0,13619000.0
2020-08-12,26629.0,13709000.0
2020-08-13,26876.0,13810000.0
2020-08-14,26548.0,13846000.0
2020-08-15,26548.0,13878000.0
2020-08-16,26548.0,13889000.0
2020-08-17,26548.0,14204000.0
2020-08-18,25509.0,14000000.0
2020-08-19,25976.0,13878000.0
2020-08-20,24459.0,13967000.0
2020-08-21,24802.0,13781000.0
2020-08-22,24802.0,13840000.0
2020-08-23,24802.0,13802000.0
2020-08-24,25238.0,13876000.0
2020-08-25,25682.0,13476000.0
2020-08-26,25550.0,13561000.0
2020-08-27,25151.0,13401000.0
2020-08-28,25243.0,13549000.0
2020-08-29,25243.0,13470000.0
2020-08-30,25243.0,13671000.0
2020-08-31,25330.0,13739000.0
2020-09-01,25509.0,13974000.0
2020-09-02,25818.0,13571000.0
2020-09-03,26490.0,12303000.0
2020-09-04,25867.0,12636000.0
2020-09-05,25867.0,12382000.0
2020-09-06,25867.0,12353000.0
2020-09-07,26088.0,12388000.0
2020-09-08,26500.0,12131000.0
2020-09-09,26383.0,12177000.0
2020-09-10,26736.0,12328000.0
2020-09-11,26711.0,12336000.0
2020-09-12,26711.0,12379000.0
2020-09-13,26711.0,12377000.0
2020-09-14,27012.0,12659000.0
2020-09-15,27114.0,12814000.0
2020-09-16,26683.0,12913000.0
2020-09-17,26427.0,12811000.0
2020-09-18,26842.0,12777000.0
2020-09-19,26842.0,12940000.0
2020-09-20,26842.0,12819000.0
2020-09-21,26171.0,12290000.0
2020-09-22,25330.0,12344000.0
2020-09-23,25996.0,11943000.0
2020-09-24,25203.0,12500000.0
2020-09-25,25053.0,12455000.0
2020-09-26,25053.0,12506000.0
2020-09-27,25053.0,12515000.0
2020-09-28,25813.0,12468000.0
2020-09-29,26108.0,12601000.0
2020-09-30,26108.0,12558000.0
2020-10-01,26108.0,12440000.0
2020-10-02,26108.0,12423000.0
2020-10-03,26108.0,12393000.0
2020-10-04,26108.0,12447000.0
2020-10-05,26098.0,12536000.0
2020-10-06,26132.0,12418000.0
2020-10-07,26161.0,12423000.0
2020-10-08,26073.0,12582000.0
2020-10-09,26073.0,12638000.0
2020-10-10,26073.0,12864000.0
2020-10-11,26073.0,12934000.0
2020-10-12,26244.0,13172000.0
2020-10-13,26480.0,13134000.0
2020-10-14,25972.0,13150000.0
2020-10-15,25629.0,13226000.0
2020-10-16,25373.0,13054000.0
2020-10-17,25373.0,13078000.0
2020-10-18,25373.0,13207000.0
2020-10-19,25137.0,13415000.0
2020-10-20,25142.0,13646000.0
2020-10-21,25179.0,14423000.0
2020-10-22,24653.0,14558000.0
2020-10-23,24387.0,14584000.0
2020-10-24,24387.0,14760000.0
2020-10-25,24387.0,14690000.0
2020-10-26,23555.0,14764000.0
2020-10-27,23599.0,15312000.0
2020-10-28,24363.0,15060000.0
2020-10-29,24692.0,15207000.0
2020-10-30,24077.0,15340000.0
2020-10-31,24077.0,15606000.0
2020-11-01,24077.0,15574000.0
2020-11-02,24163.0,15397000.0
2020-11-03,24721.0,15881000.0
2020-11-04,25420.0,15959000.0
2020-11-05,25828.0,17352000.0
2020-11-06,25580.0,17397000.0
2020-11-07,25580.0,16647000.0
2020-11-08,25580.0,17297000.0
2020-11-09,25756.0,17106000.0
2020-11-10,25560.0,17035000.0
2020-11-11,25533.0,17439000.0
2020-11-12,25580.0,17954000.0
2020-11-13,25958.0,17988000.0
2020-11-14,25958.0,17796000.0
2020-11-15,25958.0,17670000.0
2020-11-16,27262.0,18275000.0
2020-11-17,27060.0,19332000.0
2020-11-18,27099.0,19714000.0
2020-11-19,27461.0,19802000.0
2020-11-20,27602.0,20627000.0
2020-11-21,27602.0,20351000.0
2020-11-22,27602.0,20307000.0
2020-11-23,27871.0,20100000.0
2020-11-24,27837.0,20957000.0
2020-11-25,27365.0,20840000.0
2020-11-26,27900.0,19225000.0
2020-11-27,28056.0,19129000.0
2020-11-28,28056.0,19484000.0
2020-11-29,28056.0,19991000.0
2020-11-30,27790.0,21315000.0
2020-12-01,27766.0,20867000.0
2020-12-02,28650.0,21097000.0
2020-12-03,28578.0,21179000.0
2020-12-04,28821.0,20569000.0
2020-12-05,28821.0,20781000.0
2020-12-06,28821.0,20976000.0
2020-12-07,29091.0,20834000.0
2020-12-08,28931.0,20010000.0
2020-12-09,29385.0,20267000.0
2020-12-10,29414.0,19950000.0
2020-12-11,29370.0,19658000.0
2020-12-12,29370.0,20585000.0
2020-12-13,29370.0,20793000.0
2020-12-14,29153.0,20939000.0
2020-12-15,29540.0,21103000.0
2020-12-16,29985.0,22888000.0
2020-12-17,30638.0,24743000.0
2020-12-18,30327.0,25151000.0
2020-12-19,30327.0,26169000.0
2020-12-20,30327.0,25880000.0
2020-12-21,30188.0,25387000.0
2020-12-22,29424.0,26776000.0
2020-12-23,29927.0,26380000.0
2020-12-24,30540.0,26503000.0
2020-12-25,30540.0,27122000.0
2020-12-26,30540.0,29378000.0
2020-12-27,30540.0,29319000.0
2020-12-28,30880.0,30249000.0
2020-12-29,31519.0,30498000.0
2020-12-30,32494.0,31891000.0
2020-12-31,32494.0,32042000.0
2021-01-01,32494.0,32296000.0
2021-01-02,32494.0,35700000.0
2021-01-03,32494.0,37537000.0
2021-01-04,33214.0,36460000.0
2021-01-05,33557.0,38093000.0
2021-01-06,33519.0,40762000.0
2021-01-07,34055.0,44698000.0
2021-01-08,34302.0,47215000.0
2021-01-09,34302.0,45718000.0
2021-01-10,34302.0,43404000.0
2021-01-11,34195.0,40094000.0
2021-01-12,34128.0,38577000.0
2021-01-13,34316.0,41380000.0
2021-01-14,34165.0,42735000.0
2021-01-15,34170.0,40952000.0
2021-01-16,34170.0,40086000.0
2021-01-17,34170.0,39536000.0
2021-01-18,34180.0,40008000.0
2021-01-19,34858.0,39586000.0
2021-01-20,36255.0,39253000.0
2021-01-21,36250.0,34519000.0
2021-01-22,35709.0,36345000.0
2021-01-23,35709.0,35493000.0
2021-01-24,35709.0,35539000.0
2021-01-25,36463.0,36054000.0
2021-01-26,36187.0,35923000.0
2021-01-27,35630.0,34300000.0
2021-01-28,34640.0,36624000.0
2021-01-29,33411.0,37523000.0
2021-01-30,33411.0,37087000.0
2021-01-31,33411.0,36408000.0
2021-02-01,34365.0,36618000.0
2021-02-02,34775.0,37910000.0
2021-02-03,34868.0,39357000.0
2021-02-04,34331.0,39810000.0
2021-02-05,34403.0,40424000.0
2021-02-06,34403.0,41725000.0
2021-02-07,34403.0,41921000.0
2021-02-08,34200.0,49070000.0
2021-02-09,34253.0,48779000.0
2021-02-10,34389.0,48550000.0
2021-02-11,34389.0,51370000.0
2021-02-12,34389.0,50836000.0
2021-02-13,34389.0,50626000.0
2021-02-14,34389.0,52706000.0
2021-02-15,36100.0,52532000.0
2021-02-16,36453.0,54760000.0
2021-02-17,36255.0,57484000.0
2021-02-18,35316.0,57852000.0
2021-02-19,35850.0,63649000.0
2021-02-20,35850.0,64251000.0
2021-02-21,35850.0,65417000.0
2021-02-22,35433.0,61744000.0
2021-02-23,35076.0,55105000.0
2021-02-24,34093.0,56500000.0
2021-02-25,35655.0,54168000.0
2021-02-26,34606.0,53804000.0
2021-02-27,34606.0,53494000.0
2021-02-28,34606.0,51798000.0
2021-03-01,34606.0,56426000.0
2021-03-02,35076.0,56000000.0
2021-03-03,35413.0,57933000.0
2021-03-04,34693.0,56426000.0
2021-03-05,34398.0,56654000.0
2021-03-06,34398.0,56225000.0
2021-03-07,34398.0,58155000.0
2021-03-08,33499.0,59821000.0
2021-03-09,33165.0,62949000.0
2021-03-10,32677.0,64350000.0
2021-03-11,33552.0,66208000.0
2021-03-12,34302.0,66607000.0
2021-03-13,34302.0,70615000.0
2021-03-14,34302.0,68587000.0
2021-03-15,34035.0,64487000.0
2021-03-16,35227.0,66020000.0
2021-03-17,35331.0,68494000.0
2021-03-18,35645.0,67139000.0
2021-03-19,35467.0,67974000.0
2021-03-20,35467.0,67849000.0
2021-03-21,35467.0,67120000.0
2021-03-22,35714.0,64725000.0
2021-03-23,35143.0,65458000.0
2021-03-24,35544.0,64777000.0
2021-03-25,35292.0,63328000.0
2021-03-26,35336.0,65675000.0
2021-03-27,35336.0,66591000.0
2021-03-28,35336.0,67133000.0
2021-03-29,34959.0,68701000.0
2021-03-30,35267.0,70800000.0
2021-03-31,35095.0,71513000.0
2021-04-01,36318.0,72749000.0
2021-04-02,36835.0,73855000.0
2021-04-03,36835.0,72187000.0
2021-04-04,36835.0,73974000.0
2021-04-05,37589.0,78770000.0
2021-04-06,37492.0,77944000.0
2021-04-07,37212.0,72850000.0
2021-04-08,37338.0,75316000.0
2021-04-09,37172.0,76066000.0
2021-04-10,37172.0,78530000.0
2021-04-11,37172.0,78743000.0
2021-04-12,37043.0,78178000.0
2021-04-13,37406.0,80736000.0
2021-04-14,37212.0,80401000.0
2021-04-15,37284.0,79670000.0
2021-04-16,37623.0,79351000.0
2021-04-17,37623.0,77905000.0
2021-04-18,37623.0,75643000.0
2021-04-19,38990.0,71456000.0
2021-04-20,39136.0,70402000.0
2021-04-21,38468.0,68198000.0
2021-04-22,38798.0,59962000.0
2021-04-23,38890.0,60900000.0
2021-04-24,38890.0,60853000.0
2021-04-25,38890.0,59859000.0
2021-04-26,38953.0,64198000.0
2021-04-27,38915.0,64767000.0
2021-04-28,37298.0,64100000.0
2021-04-29,36814.0,63814000.0
2021-04-30,36476.0,67939000.0
2021-05-01,36476.0,69049000.0
2021-05-02,36476.0,68452000.0
2021-05-03,36296.0,69996000.0
2021-05-04,36527.0,66829000.0
2021-05-05,36527.0,68679000.0
2021-05-06,36135.0,68767000.0
2021-05-07,36243.0,68563000.0
2021-05-08,36243.0,71740000.0
2021-05-09,36243.0,71505000.0
2021-05-10,36586.0,70902000.0
2021-05-11,35277.0,69741000.0
2021-05-12,34953.0,62257000.0
2021-05-13,34026.0,63069000.0
2021-05-14,35161.0,61797000.0
2021-05-15,35161.0,58807000.0
2021-05-16,35161.0,57649000.0
2021-05-17,34716.0,54057000.0
2021-05-18,35287.0,53419000.0
2021-05-19,35287.0,50379000.0
2021-05-20,35797.0,51320000.0
2021-05-21,35792.0,49112000.0
2021-05-22,35792.0,47460000.0
2021-05-23,35792.0,42585000.0
2021-05-24,34875.0,46963000.0
2021-05-25,35235.0,47047000.0
2021-05-26,35161.0,47325000.0
2021-05-27,35613.0,46563000.0
2021-05-28,35665.0,43723000.0
2021-05-29,35665.0,42688000.0
2021-05-30,35665.0,43177000.0
2021-05-31,35613.0,43761000.0
2021-06-01,35937.0,43200000.0
2021-06-02,35841.0,43732000.0
2021-06-03,36775.0,45431000.0
2021-06-04,36461.0,42938000.0
2021-06-05,36461.0,41943000.0
2021-06-06,36461.0,41780000.0
2021-06-07,36417.0,39064000.0
2021-06-08,36013.0,38494000.0
2021-06-09,35341.0,43278000.0
2021-06-10,35514.0,42836000.0
2021-06-11,35865.0,43698000.0
2021-06-12,35865.0,41430000.0
2021-06-13,35865.0,44746000.0
2021-06-14,35690.0,46501000.0
2021-06-15,35846.0,46389000.0
2021-06-16,36028.0,45295000.0
2021-06-17,36219.0,44854000.0
2021-06-18,36373.0,42599000.0
2021-06-19,36373.0,42088000.0
2021-06-20,36373.0,41842000.0
2021-06-21,35836.0,37393000.0
2021-06-22,35873.0,37784000.0
2021-06-23,36092.0,39077000.0
2021-06-24,36243.0,40098000.0
2021-06-25,36668.0,37152000.0
2021-06-26,36668.0,37629000.0
2021-06-27,36668.0,39985000.0
2021-06-28,36611.0,39959000.0
2021-06-29,36819.0,41528000.0
2021-06-30,37343.0,40674000.0
2021-07-01,37047.0,39320000.0
2021-07-02,36693.0,39442000.0
2021-07-03,36693.0,40299000.0
2021-07-04,36693.0,40948000.0
2021-07-05,37037.0,39506000.0
2021-07-06,37202.0,39814000.0
2021-07-07,37032.0,39743000.0
2021-07-08,36451.0,39082000.0
2021-07-09,36058.0,39820000.0
2021-07-10,36058.0,39626000.0
2021-07-11,36058.0,40194000.0
2021-07-12,36271.0,39193000.0
2021-07-13,36658.0,38713000.0
2021-07-14,36640.0,38592000.0
2021-07-15,37240.0,37606000.0
2021-07-16,36713.0,37199000.0
2021-07-17,36713.0,37205000.0
2021-07-18,36713.0,37663000.0
2021-07-19,36678.0,36799000.0
2021-07-20,36542.0,35305000.0
2021-07-21,36422.0,38013000.0
2021-07-22,37348.0,37925000.0
2021-07-23,37275.0,39108000.0
2021-07-24,37275.0,40112000.0
2021-07-25,37275.0,41070000.0
2021-07-26,37077.0,43001000.0
2021-07-27,37028.0,45409000.0
2021-07-28,36446.0,46350000.0
2021-07-29,36441.0,45907000.0
2021-07-30,36000.0,48555000.0
2021-07-31,36000.0,47979000.0
2021-08-01,36000.0,46274000.0
2021-08-02,36775.0,45451000.0
2021-08-03,37478.0,44969000.0
2021-08-04,37576.0,45718000.0
2021-08-05,37807.0,47139000.0
2021-08-06,37658.0,49349000.0
2021-08-07,37658.0,50956000.0
2021-08-08,37658.0,50799000.0
2021-08-09,37856.0,52846000.0
2021-08-10,37235.0,52339000.0
2021-08-11,35856.0,52590000.0
2021-08-12,35226.0,52079000.0
2021-08-13,34624.0,55146000.0
2021-08-14,34624.0,54812000.0
2021-08-15,34624.0,54636000.0
2021-08-16,34624.0,53863000.0
2021-08-17,34347.0,52660000.0
2021-08-18,34798.0,52812000.0
2021-08-19,33741.0,55017000.0
2021-08-20,33344.0,57683000.0
2021-08-21,33344.0,57553000.0
2021-08-22,33344.0,57681000.0
2021-08-23,33708.0,57627000.0
2021-08-24,34647.0,56134000.0
2021-08-25,34581.0,57100000.0
2021-08-26,34604.0,55225000.0
2021-08-27,34531.0,57401000.0
2021-08-28,34531.0,57428000.0
2021-08-29,34531.0,57272000.0
2021-08-30,34604.0,55800000.0
2021-08-31,34992.0,55230000.0
2021-09-01,35123.0,56455000.0
2021-09-02,34866.0,57155000.0
2021-09-03,35065.0,57783000.0
2021-09-04,35065.0,57827000.0
2021-09-05,35065.0,59212000.0
2021-09-06,34953.0,60839000.0
2021-09-07,34638.0,56672000.0
2021-09-08,34503.0,55580000.0
2021-09-09,33887.0,55900000.0
2021-09-10,34148.0,55031000.0
2021-09-11,34148.0,54800000.0
2021-09-12,34148.0,55078000.0
2021-09-13,33848.0,54274000.0
2021-09-14,34202.0,56564000.0
2021-09-15,34129.0,57207000.0
2021-09-16,33678.0,57277000.0
2021-09-17,34212.0,57642000.0
2021-09-18,34212.0,58597000.0
2021-09-19,34212.0,57976000.0
2021-09-20,34212.0,53801000.0
2021-09-21,34212.0,50699000.0
2021-09-22,34212.0,53856000.0
2021-09-23,33605.0,54410000.0
2021-09-24,33421.0,52176000.0
2021-09-25,33421.0,52326000.0
2021-09-26,33421.0,52798000.0
2021-09-27,33262.0,51834000.0
2021-09-28,32404.0,50309000.0
2021-09-29,31769.0,50800000.0
2021-09-30,31890.0,53523000.0
2021-10-01,31211.0,58348000.0
2021-10-02,31211.0,58228000.0
2021-10-03,31211.0,58567000.0
2021-10-04,31211.0,60020000.0
2021-10-05,30688.0,61666000.0
2021-10-06,29927.0,67000000.0
2021-10-07,30601.0,65500000.0
2021-10-08,30092.0,65951000.0
2021-10-09,30092.0,67057000.0
2021-10-10,30092.0,67801000.0
2021-10-11,30092.0,70921000.0
2021-10-12,29651.0,69164000.0
2021-10-13,29748.0,69857000.0
2021-10-14,30552.0,69783000.0
2021-10-15,31367.0,75688000.0
2021-10-16,31367.0,74806000.0
2021-10-17,31367.0,75933000.0
2021-10-18,31372.0,76546000.0
2021-10-19,31458.0,78776000.0
2021-10-20,31337.0,79917000.0
2021-10-21,30968.0,76396000.0
2021-10-22,31182.0,74364000.0
2021-10-23,31182.0,74830000.0
2021-10-24,31182.0,74501000.0
2021-10-25,31449.0,76200000.0
2021-10-26,32012.0,73293000.0
2021-10-27,31905.0,71845000.0
2021-10-28,33024.0,73122000.0
2021-10-29,32506.0,74568000.0
2021-10-30,32506.0,73413000.0
2021-10-31,32506.0,72391000.0
2021-11-01,32666.0,72401000.0
2021-11-02,32980.0,74150000.0
2021-11-03,32568.0,74600000.0
2021-11-04,32627.0,73807000.0
2021-11-05,32819.0,74121000.0
2021-11-06,32819.0,74575000.0
2021-11-07,32819.0,76536000.0
2021-11-08,32777.0,81403000.0
2021-11-09,32748.0,80857000.0
2021-11-10,32171.0,79660000.0
2021-11-11,32079.0,78917000.0
2021-11-12,32782.0,78165000.0
2021-11-13,32782.0,77867000.0
2021-11-14,32782.0,79310000.0
2021-11-15,33974.0,77602000.0
2021-11-16,33964.0,73897000.0
2021-11-17,33873.0,73935000.0
2021-11-18,33877.0,70611000.0
2021-11-19,35060.0,71813000.0
2021-11-20,35060.0,73669000.0
2021-11-21,35060.0,73047000.0
2021-11-22,36625.0,70589000.0
2021-11-23,36305.0,71802000.0
2021-11-24,35715.0,71680000.0
2021-11-25,35157.0,73171000.0
2021-11-26,34696.0,68549000.0
2021-11-27,34696.0,70039000.0
2021-11-28,34696.0,72303000.0
2021-11-29,34255.0,72240000.0
2021-11-30,33421.0,70702000.0
2021-12-01,34440.0,70936000.0
2021-12-02,35603.0,70539000.0
2021-12-03,35729.0,68053000.0
2021-12-04,35729.0,62206000.0
2021-12-05,35729.0,61877000.0
2021-12-06,36199.0,62626000.0
2021-12-07,36727.0,63204000.0
2021-12-08,36252.0,62217000.0
2021-12-09,36392.0,59425000.0
2021-12-10,35777.0,59683000.0
2021-12-11,35777.0,61427000.0
2021-12-12,35777.0,62049000.0
2021-12-13,36150.0,58626000.0
2021-12-14,35946.0,59930000.0
2021-12-15,36140.0,61198000.0
2021-12-16,36504.0,59817000.0
2021-12-17,36000.0,58086000.0
2021-12-18,36000.0,58402000.0
2021-12-19,36000.0,58329000.0
2021-12-20,35715.0,58011000.0
2021-12-21,36625.0,60023000.0
2021-12-22,36901.0,59753000.0
2021-12-23,37571.0,61490000.0
